PERIODO,CD_MUNICIPIO,CD_UF,SG_UF,FAIXA_CORRIGIDA,PLANO_ODONTO,POP
2022,230290,23,CE,nada,1,1459
2022,230590,23,CE,nada,7,3723
2022,230640,23,CE,nada,200,11597
2022,231140,23,CE,nada,30,6335
2022,230465,23,CE,de 0 a 14 anos,0,3179
2022,230790,23,CE,de 0 a 14 anos,0,2243
2022,231195,23,CE,de 0 a 14 anos,2,3454
2022,230110,23,CE,de 15 a 29 anos,1381,20167
2022,230660,23,CE,de 15 a 29 anos,8,5359
2022,230710,23,CE,de 15 a 29 anos,45,7458
2022,230830,23,CE,de 15 a 29 anos,47,7753
2022,230950,23,CE,de 30 a 59 anos,49,7800
2022,230000,23,CE,de 30 a 59 anos,82,0
2022,230010,23,CE,de 30 a 59 anos,127,3377
2022,230390,23,CE,de 30 a 59 anos,22,4095
2022,230740,23,CE,de 30 a 59 anos,80,7912
2022,230185,23,CE,de 30 a 59 anos,130,5470
2022,230425,23,CE,de 30 a 59 anos,76,7467
2022,230230,23,CE,acima de 60 anos,12,3493
2022,230725,23,CE,acima de 60 anos,8,1421
2022,230920,23,CE,acima de 60 anos,113,1700
2022,230220,23,CE,acima de 60 anos,101,6021
2022,230440,23,CE,acima de 60 anos,61404,242430
2022,231123,23,CE,acima de 60 anos,4,712
2022,231190,23,CE,acima de 60 anos,6,2107
2022,231350,23,CE,acima de 60 anos,28,5633
2022,230250,23,CE,acima de 60 anos,46,5169
2022,230550,23,CE,acima de 60 anos,196,12516
2022,230763,23,CE,acima de 60 anos,9,2174
2022,230060,23,CE,Inconsistente,0,0
2022,230070,23,CE,Inconsistente,0,0
2022,230423,23,CE,Inconsistente,0,0
2022,230070,23,CE,de 0 a 14 anos,7,2761
2022,230370,23,CE,de 0 a 14 anos,6878,62681
2022,231330,23,CE,de 0 a 14 anos,35,9944
2022,230190,23,CE,nada,149,4946
2022,230230,23,CE,nada,14,2804
2022,230330,23,CE,nada,4,1432
2022,230820,23,CE,nada,3,1159
2022,230480,23,CE,de 0 a 14 anos,0,876
2022,230533,23,CE,de 0 a 14 anos,2,2014
2022,230270,23,CE,de 15 a 29 anos,39,7048
2022,230150,23,CE,de 15 a 29 anos,7,2009
2022,230160,23,CE,de 15 a 29 anos,20,5768
2022,230730,23,CE,de 15 a 29 anos,9074,74158
2022,230765,23,CE,de 15 a 29 anos,15012,65505
2022,230220,23,CE,de 30 a 59 anos,1285,17648
2022,231080,23,CE,de 30 a 59 anos,602,5204
2022,230750,23,CE,acima de 60 anos,7,4556
2022,230490,23,CE,acima de 60 anos,34,1477
2022,231070,23,CE,acima de 60 anos,29,4045
2022,230790,23,CE,acima de 60 anos,11,1139
2022,231250,23,CE,acima de 60 anos,5,1372
2022,231260,23,CE,acima de 60 anos,10,1522
2022,230050,23,CE,Inconsistente,0,0
2022,231110,23,CE,Inconsistente,0,0
2022,320350,32,ES,de 0 a 14 anos,29,2813
2022,320440,32,ES,de 0 a 14 anos,29,1585
2022,320030,32,ES,nada,12,905
2022,320210,32,ES,nada,4,1923
2022,320450,32,ES,nada,18,897
2022,320455,32,ES,nada,26,2716
2022,320240,32,ES,de 15 a 29 anos,3427,27883
2022,320100,32,ES,de 30 a 59 anos,174,5419
2022,320370,32,ES,de 30 a 59 anos,349,6714
2022,320425,32,ES,de 30 a 59 anos,46,2721
2022,320245,32,ES,de 30 a 59 anos,414,8517
2022,320265,32,ES,acima de 60 anos,3,1223
2022,320280,32,ES,acima de 60 anos,67,3362
2022,320517,32,ES,acima de 60 anos,11,1324
2022,320190,32,ES,Inconsistente,0,0
2022,320220,32,ES,Inconsistente,0,0
2022,320360,32,ES,Inconsistente,0,0
2022,320390,32,ES,de 0 a 14 anos,112,7384
2022,320465,32,ES,de 0 a 14 anos,44,1211
2022,320530,32,ES,de 0 a 14 anos,9754,43935
2022,320060,32,ES,de 0 a 14 anos,884,14380
2022,320290,32,ES,de 0 a 14 anos,34,1400
2022,320515,32,ES,nada,2,632
2022,320200,32,ES,de 15 a 29 anos,26,1692
2022,320517,32,ES,de 15 a 29 anos,66,3711
2022,320270,32,ES,acima de 60 anos,16,2200
2022,320500,32,ES,Inconsistente,0,0
2022,521973,52,GO,de 0 a 14 anos,40,848
2022,522010,52,GO,de 0 a 14 anos,130,4332
2022,520920,52,GO,de 0 a 14 anos,122,2312
2022,521405,52,GO,de 0 a 14 anos,7,1001
2022,521805,52,GO,de 0 a 14 anos,70,593
2022,520170,52,GO,nada,16,1388
2022,520620,52,GO,nada,69,4624
2022,521740,52,GO,nada,70,2036
2022,521839,52,GO,nada,2,250
2022,520235,52,GO,de 0 a 14 anos,2,422
2022,520753,52,GO,de 0 a 14 anos,2,1055
2022,521839,52,GO,de 0 a 14 anos,2,504
2022,521290,52,GO,de 15 a 29 anos,36,508
2022,521850,52,GO,de 15 a 29 anos,2917,11430
2022,522185,52,GO,de 15 a 29 anos,4777,41429
2022,520000,52,GO,de 15 a 29 anos,1,0
2022,520440,52,GO,de 15 a 29 anos,45,4106
2022,521487,52,GO,de 15 a 29 anos,96,714
2022,521830,52,GO,de 15 a 29 anos,282,9337
2022,520025,52,GO,de 30 a 59 anos,7052,58947
2022,521130,52,GO,de 30 a 59 anos,35,2503
2022,521440,52,GO,de 30 a 59 anos,93,3304
2022,520180,52,GO,de 30 a 59 anos,171,3426
2022,521010,52,GO,de 30 a 59 anos,478,10066
2022,521020,52,GO,de 30 a 59 anos,477,13102
2022,521405,52,GO,de 30 a 59 anos,34,2490
2022,522108,52,GO,de 30 a 59 anos,8,924
2022,520510,52,GO,de 30 a 59 anos,12575,37169
2022,520530,52,GO,de 30 a 59 anos,33,3036
2022,520357,52,GO,acima de 60 anos,2,358
2022,520870,52,GO,acima de 60 anos,24516,127724
2022,521150,52,GO,acima de 60 anos,1343,11210
2022,521390,52,GO,acima de 60 anos,27,758
2022,521600,52,GO,acima de 60 anos,7,452
2022,520260,52,GO,acima de 60 anos,7,670
2022,520830,52,GO,acima de 60 anos,6,571
2022,520840,52,GO,acima de 60 anos,22,1045
2022,520915,52,GO,acima de 60 anos,20,592
2022,521450,52,GO,acima de 60 anos,85,2232
2022,521805,52,GO,acima de 60 anos,19,260
2022,520310,52,GO,acima de 60 anos,5,453
2022,520910,52,GO,acima de 60 anos,220,4138
2022,520000,52,GO,Inconsistente,0,0
2022,520470,52,GO,Inconsistente,0,0
2022,520750,52,GO,Inconsistente,0,0
2022,520800,52,GO,Inconsistente,0,0
2022,520910,52,GO,Inconsistente,0,0
2022,521150,52,GO,Inconsistente,0,0
2022,520630,52,GO,de 0 a 14 anos,10,421
2022,170220,52,GO,de 0 a 14 anos,0,7096
2022,521140,52,GO,de 0 a 14 anos,11,1108
2022,521295,52,GO,de 0 a 14 anos,3,696
2022,520010,52,GO,nada,21,1264
2022,521990,52,GO,nada,2,411
2022,522150,52,GO,nada,8,312
2022,520440,52,GO,de 0 a 14 anos,28,2467
2022,521090,52,GO,de 0 a 14 anos,144,3119
2022,521850,52,GO,de 0 a 14 anos,1540,6509
2022,520280,52,GO,de 15 a 29 anos,5,567
2022,521310,52,GO,de 15 a 29 anos,3690,16235
2022,521375,52,GO,de 15 a 29 anos,148,3169
2022,521490,52,GO,de 15 a 29 anos,2,769
2022,521890,52,GO,de 15 a 29 anos,283,4645
2022,522010,52,GO,de 15 a 29 anos,291,7749
2022,520910,52,GO,de 15 a 29 anos,1235,7940
2022,521160,52,GO,de 15 a 29 anos,8,524
2022,521370,52,GO,de 15 a 29 anos,49,1897
2022,520110,52,GO,de 30 a 59 anos,22835,136559
2022,520735,52,GO,de 30 a 59 anos,51,1557
2022,520000,52,GO,de 30 a 59 anos,28,0
2022,520360,52,GO,de 30 a 59 anos,52,1355
2022,520570,52,GO,de 30 a 59 anos,15,1106
2022,520580,52,GO,de 30 a 59 anos,50,4032
2022,521250,52,GO,de 30 a 59 anos,7833,64653
2022,520760,52,GO,acima de 60 anos,9,962
2022,522185,52,GO,acima de 60 anos,692,6720
2022,520500,52,GO,acima de 60 anos,45,1113
2022,520800,52,GO,acima de 60 anos,367,7963
2022,520725,52,GO,acima de 60 anos,7,912
2022,520929,52,GO,acima de 60 anos,1,323
2022,521460,52,GO,acima de 60 anos,39,4187
2022,521935,52,GO,acima de 60 anos,66,573
2022,520570,52,GO,Inconsistente,0,0
2022,521770,52,GO,Inconsistente,0,0
2022,522200,52,GO,Inconsistente,0,0
2022,210550,21,MA,de 0 a 14 anos,39,4854
2022,211100,21,MA,de 0 a 14 anos,6,4099
2022,211190,21,MA,de 0 a 14 anos,0,2171
2022,210594,21,MA,de 0 a 14 anos,4,1558
2022,210760,21,MA,de 0 a 14 anos,2,3956
2022,210870,21,MA,de 0 a 14 anos,5,4907
2022,210060,21,MA,nada,6,5052
2022,210170,21,MA,nada,10,7317
2022,210275,21,MA,nada,4,1029
2022,210970,21,MA,nada,4,560
2022,211110,21,MA,nada,20,2197
2022,210040,21,MA,de 0 a 14 anos,2,2489
2022,210190,21,MA,de 0 a 14 anos,10,3934
2022,210467,21,MA,de 0 a 14 anos,11,6240
2022,210745,21,MA,de 0 a 14 anos,0,2857
2022,211110,21,MA,de 0 a 14 anos,31,4676
2022,211140,21,MA,de 0 a 14 anos,23,4232
2022,210235,21,MA,de 15 a 29 anos,11,4026
2022,211178,21,MA,de 15 a 29 anos,1,2830
2022,211285,21,MA,de 15 a 29 anos,66,3532
2022,210620,21,MA,de 15 a 29 anos,9,1988
2022,211260,21,MA,de 15 a 29 anos,32,7696
2022,210125,21,MA,de 30 a 59 anos,325,4456
2022,210390,21,MA,de 30 a 59 anos,21,2942
2022,211245,21,MA,de 30 a 59 anos,9,6354
2022,210080,21,MA,de 30 a 59 anos,37,4136
2022,210100,21,MA,de 30 a 59 anos,200,8969
2022,210010,21,MA,de 30 a 59 anos,49,1617
2022,210220,21,MA,de 30 a 59 anos,56,7275
2022,210405,21,MA,de 30 a 59 anos,238,12102
2022,210975,21,MA,de 30 a 59 anos,7,2119
2022,210490,21,MA,acima de 60 anos,14,1527
2022,210570,21,MA,acima de 60 anos,20,4557
2022,210635,21,MA,acima de 60 anos,0,351
2022,211065,21,MA,acima de 60 anos,1,627
2022,211163,21,MA,acima de 60 anos,1,445
2022,210420,21,MA,acima de 60 anos,23,1649
2022,210950,21,MA,acima de 60 anos,16,2135
2022,210030,21,MA,Inconsistente,0,0
2022,210920,21,MA,Inconsistente,0,0
2022,210970,21,MA,Inconsistente,0,0
2022,210570,21,MA,de 0 a 14 anos,15,10054
2022,210325,21,MA,nada,5,1575
2022,210405,21,MA,nada,32,3478
2022,210730,21,MA,nada,0,449
2022,210020,21,MA,de 0 a 14 anos,4,4328
2022,210110,21,MA,de 0 a 14 anos,2,2400
2022,211230,21,MA,de 15 a 29 anos,45,11266
2022,210520,21,MA,de 15 a 29 anos,12,3163
2022,210580,21,MA,de 15 a 29 anos,3,3072
2022,211125,21,MA,de 15 a 29 anos,2,2089
2022,210594,21,MA,acima de 60 anos,2,883
2022,211280,21,MA,acima de 60 anos,26,4672
2022,211200,21,MA,acima de 60 anos,6,646
2022,210005,21,MA,acima de 60 anos,101,7129
2022,210255,21,MA,acima de 60 anos,8,1057
2022,210120,21,MA,Inconsistente,0,0
2022,210207,21,MA,Inconsistente,0,0
2022,210255,21,MA,Inconsistente,0,0
2022,210730,21,MA,Inconsistente,0,0
2022,210740,21,MA,Inconsistente,0,0
2022,211270,21,MA,Inconsistente,0,0
2022,310740,31,MG,de 0 a 14 anos,103,6754
2022,312070,31,MG,de 0 a 14 anos,2,680
2022,313840,31,MG,de 0 a 14 anos,235,7133
2022,315160,31,MG,de 0 a 14 anos,129,1685
2022,315300,31,MG,de 0 a 14 anos,0,430
2022,315790,31,MG,de 0 a 14 anos,11,2700
2022,315940,31,MG,de 0 a 14 anos,0,560
2022,316130,31,MG,de 0 a 14 anos,88,837
2022,316935,31,MG,de 0 a 14 anos,475,4726
2022,310230,31,MG,de 0 a 14 anos,21,2260
2022,310570,31,MG,de 0 a 14 anos,8,820
2022,310900,31,MG,de 0 a 14 anos,566,5251
2022,311040,31,MG,de 0 a 14 anos,7,414
2022,312100,31,MG,de 0 a 14 anos,7,931
2022,313930,31,MG,de 0 a 14 anos,4,3962
2022,314430,31,MG,de 0 a 14 anos,187,6481
2022,314600,31,MG,de 0 a 14 anos,167,4423
2022,314760,31,MG,de 0 a 14 anos,68,2275
2022,314830,31,MG,de 0 a 14 anos,5,1446
2022,315200,31,MG,de 0 a 14 anos,178,4957
2022,315450,31,MG,de 0 a 14 anos,139,1765
2022,315680,31,MG,de 0 a 14 anos,21,2751
2022,316920,31,MG,de 0 a 14 anos,19,1252
2022,311820,31,MG,nada,41,495
2022,312510,31,MG,nada,1126,2101
2022,312590,31,MG,nada,3,823
2022,313640,31,MG,nada,1,331
2022,314720,31,MG,nada,117,1361
2022,314840,31,MG,nada,0,448
2022,314870,31,MG,nada,27,2187
2022,315110,31,MG,nada,6,701
2022,315940,31,MG,nada,0,266
2022,316040,31,MG,nada,12,1944
2022,316500,31,MG,nada,21,779
2022,317000,31,MG,nada,1,1258
2022,311730,31,MG,de 0 a 14 anos,146,4001
2022,312940,31,MG,de 0 a 14 anos,4,788
2022,313010,31,MG,de 0 a 14 anos,496,6164
2022,313670,31,MG,de 0 a 14 anos,5346,68130
2022,314860,31,MG,de 0 a 14 anos,4,3121
2022,315280,31,MG,de 0 a 14 anos,151,3885
2022,315990,31,MG,de 0 a 14 anos,30,2799
2022,316340,31,MG,de 0 a 14 anos,23,863
2022,316905,31,MG,de 0 a 14 anos,6,471
2022,310520,31,MG,de 15 a 29 anos,4,1143
2022,310630,31,MG,de 15 a 29 anos,455,6499
2022,311110,31,MG,de 15 a 29 anos,506,4406
2022,311440,31,MG,de 15 a 29 anos,53,5007
2022,311450,31,MG,de 15 a 29 anos,293,4486
2022,311500,31,MG,de 15 a 29 anos,11,601
2022,311550,31,MG,de 15 a 29 anos,97,5074
2022,312120,31,MG,de 15 a 29 anos,61,1594
2022,312460,31,MG,de 15 a 29 anos,8,586
2022,314080,31,MG,de 15 a 29 anos,316,3318
2022,314585,31,MG,de 15 a 29 anos,7,1155
2022,314920,31,MG,de 15 a 29 anos,9,812
2022,315280,31,MG,de 15 a 29 anos,501,6625
2022,316290,31,MG,de 15 a 29 anos,71,6057
2022,316556,31,MG,de 15 a 29 anos,2,624
2022,317103,31,MG,de 15 a 29 anos,15,2611
2022,310700,31,MG,de 15 a 29 anos,14,536
2022,313690,31,MG,de 15 a 29 anos,24,2677
2022,315090,31,MG,de 15 a 29 anos,125,1253
2022,315890,31,MG,de 15 a 29 anos,13,2158
2022,315910,31,MG,de 15 a 29 anos,14,845
2022,316670,31,MG,de 15 a 29 anos,44,2070
2022,317005,31,MG,de 15 a 29 anos,24,3030
2022,310690,31,MG,de 30 a 59 anos,202,5495
2022,310820,31,MG,de 30 a 59 anos,37,2216
2022,311110,31,MG,de 30 a 59 anos,1084,8129
2022,311820,31,MG,de 30 a 59 anos,311,2612
2022,312380,31,MG,de 30 a 59 anos,279,2631
2022,313280,31,MG,de 30 a 59 anos,19,872
2022,313340,31,MG,de 30 a 59 anos,750,5945
2022,314210,31,MG,de 30 a 59 anos,47,4068
2022,314345,31,MG,de 30 a 59 anos,14,2472
2022,314410,31,MG,de 30 a 59 anos,225,8342
2022,314587,31,MG,de 30 a 59 anos,52,2693
2022,314700,31,MG,de 30 a 59 anos,8842,31856
2022,315645,31,MG,de 30 a 59 anos,36,1697
2022,316905,31,MG,de 30 a 59 anos,42,1801
2022,310030,31,MG,de 30 a 59 anos,79,5144
2022,310430,31,MG,de 30 a 59 anos,986,5477
2022,310910,31,MG,de 30 a 59 anos,263,4595
2022,312480,31,MG,de 30 a 59 anos,191,3014
2022,312780,31,MG,de 30 a 59 anos,106,4917
2022,313320,31,MG,de 30 a 59 anos,69,4416
2022,314260,31,MG,de 30 a 59 anos,150,3291
2022,314710,31,MG,de 30 a 59 anos,5041,35098
2022,314780,31,MG,de 30 a 59 anos,34,854
2022,315670,31,MG,de 30 a 59 anos,12573,50669
2022,315810,31,MG,de 30 a 59 anos,11,1825
2022,316030,31,MG,de 30 a 59 anos,23,4023
2022,316390,31,MG,de 30 a 59 anos,41,2038
2022,316690,31,MG,de 30 a 59 anos,160,2780
2022,310240,31,MG,de 30 a 59 anos,140,1160
2022,311783,31,MG,de 30 a 59 anos,12,2237
2022,312510,31,MG,de 30 a 59 anos,10082,11670
2022,312595,31,MG,de 30 a 59 anos,27,3763
2022,312720,31,MG,de 30 a 59 anos,133,1471
2022,313535,31,MG,de 30 a 59 anos,19,2734
2022,314000,31,MG,de 30 a 59 anos,7335,21160
2022,314890,31,MG,de 30 a 59 anos,85,1661
2022,316556,31,MG,de 30 a 59 anos,9,1050
2022,310740,31,MG,acima de 60 anos,110,5573
2022,310780,31,MG,acima de 60 anos,13,2369
2022,311390,31,MG,acima de 60 anos,20,1308
2022,311670,31,MG,acima de 60 anos,8,1071
2022,312247,31,MG,acima de 60 anos,6,415
2022,313830,31,MG,acima de 60 anos,5,476
2022,313880,31,MG,acima de 60 anos,31,2409
2022,314505,31,MG,acima de 60 anos,13,695
2022,314537,31,MG,acima de 60 anos,3,747
2022,314545,31,MG,acima de 60 anos,0,461
2022,314900,31,MG,acima de 60 anos,3,261
2022,316040,31,MG,acima de 60 anos,21,3053
2022,316490,31,MG,acima de 60 anos,3,317
2022,316740,31,MG,acima de 60 anos,22,1037
2022,310600,31,MG,acima de 60 anos,27,1249
2022,311265,31,MG,acima de 60 anos,5,727
2022,311540,31,MG,acima de 60 anos,2,450
2022,312230,31,MG,acima de 60 anos,1742,24618
2022,312737,31,MG,acima de 60 anos,1,430
2022,312930,31,MG,acima de 60 anos,39,1450
2022,313390,31,MG,acima de 60 anos,8,739
2022,314770,31,MG,acima de 60 anos,19,1343
2022,315057,31,MG,acima de 60 anos,4,848
2022,315070,31,MG,acima de 60 anos,25,494
2022,315110,31,MG,acima de 60 anos,26,1342
2022,316450,31,MG,acima de 60 anos,4,1415
2022,316770,31,MG,acima de 60 anos,16,896
2022,310020,31,MG,acima de 60 anos,65,3287
2022,311280,31,MG,acima de 60 anos,23,1101
2022,311480,31,MG,acima de 60 anos,1,722
2022,311820,31,MG,acima de 60 anos,10,892
2022,312385,31,MG,acima de 60 anos,13,772
2022,312870,31,MG,acima de 60 anos,356,6660
2022,313000,31,MG,acima de 60 anos,6,405
2022,314670,31,MG,acima de 60 anos,11,1159
2022,317120,31,MG,acima de 60 anos,623,7953
2022,310070,31,MG,Inconsistente,0,0
2022,310340,31,MG,Inconsistente,0,0
2022,310810,31,MG,Inconsistente,0,0
2022,312950,31,MG,Inconsistente,0,0
2022,314435,31,MG,Inconsistente,0,0
2022,314990,31,MG,Inconsistente,0,0
2022,315420,31,MG,Inconsistente,0,0
2022,315650,31,MG,Inconsistente,0,0
2022,315940,31,MG,Inconsistente,0,0
2022,316200,31,MG,Inconsistente,0,0
2022,317043,31,MG,Inconsistente,0,0
2022,310390,31,MG,de 0 a 14 anos,13,1291
2022,310470,31,MG,de 0 a 14 anos,8,2405
2022,310890,31,MG,de 0 a 14 anos,51,2135
2022,311010,31,MG,de 0 a 14 anos,2,851
2022,311320,31,MG,de 0 a 14 anos,189,3465
2022,312050,31,MG,de 0 a 14 anos,13,1481
2022,312700,31,MG,de 0 a 14 anos,186,2457
2022,312740,31,MG,de 0 a 14 anos,20,635
2022,314210,31,MG,de 0 a 14 anos,9,1561
2022,315080,31,MG,de 0 a 14 anos,12,2971
2022,315820,31,MG,de 0 a 14 anos,16,2633
2022,316410,31,MG,de 0 a 14 anos,6,891
2022,310280,31,MG,de 0 a 14 anos,18,1626
2022,310680,31,MG,de 0 a 14 anos,0,523
2022,311190,31,MG,de 0 a 14 anos,1,722
2022,311280,31,MG,de 0 a 14 anos,11,1129
2022,311880,31,MG,de 0 a 14 anos,13,4644
2022,312030,31,MG,de 0 a 14 anos,0,1308
2022,312733,31,MG,de 0 a 14 anos,1,895
2022,313730,31,MG,de 0 a 14 anos,1,765
2022,314060,31,MG,de 0 a 14 anos,5,818
2022,315070,31,MG,de 0 a 14 anos,167,782
2022,316000,31,MG,de 0 a 14 anos,1,505
2022,316560,31,MG,de 0 a 14 anos,1,326
2022,310450,31,MG,nada,10,1715
2022,311160,31,MG,nada,14,2230
2022,312420,31,MG,nada,16,1852
2022,312870,31,MG,nada,188,3249
2022,313505,31,MG,nada,77,3363
2022,314170,31,MG,nada,30,442
2022,314650,31,MG,nada,27,528
2022,314790,31,MG,nada,520,7236
2022,315400,31,MG,nada,11,1736
2022,315890,31,MG,nada,0,772
2022,316100,31,MG,nada,26,1202
2022,316695,31,MG,nada,1,389
2022,317047,31,MG,nada,4,270
2022,317110,31,MG,nada,9,292
2022,312010,31,MG,de 0 a 14 anos,0,744
2022,312600,31,MG,de 0 a 14 anos,46,945
2022,312770,31,MG,de 0 a 14 anos,1624,42042
2022,313360,31,MG,de 0 a 14 anos,257,1270
2022,313600,31,MG,de 0 a 14 anos,4,2896
2022,314630,31,MG,de 0 a 14 anos,6,3621
2022,315870,31,MG,de 0 a 14 anos,0,311
2022,316220,31,MG,de 0 a 14 anos,4,993
2022,316630,31,MG,de 0 a 14 anos,1,1223
2022,310640,31,MG,de 15 a 29 anos,137,1770
2022,311115,31,MG,de 15 a 29 anos,0,879
2022,311590,31,MG,de 15 a 29 anos,9,620
2022,312230,31,MG,de 15 a 29 anos,7430,56499
2022,312390,31,MG,de 15 a 29 anos,454,3565
2022,312620,31,MG,de 15 a 29 anos,28,2475
2022,315640,31,MG,de 15 a 29 anos,12,861
2022,316510,31,MG,de 15 a 29 anos,28,1728
2022,316630,31,MG,de 15 a 29 anos,6,1919
2022,316800,31,MG,de 15 a 29 anos,63,8741
2022,316930,31,MG,de 15 a 29 anos,2916,19477
2022,310290,31,MG,de 15 a 29 anos,56,2736
2022,310310,31,MG,de 15 a 29 anos,48,355
2022,310610,31,MG,de 15 a 29 anos,23,734
2022,311080,31,MG,de 15 a 29 anos,4,903
2022,311430,31,MG,de 15 a 29 anos,190,7114
2022,311547,31,MG,de 15 a 29 anos,1,1319
2022,311720,31,MG,de 15 a 29 anos,6,666
2022,312087,31,MG,de 15 a 29 anos,21,1873
2022,312200,31,MG,de 15 a 29 anos,81,4741
2022,312330,31,MG,de 15 a 29 anos,16,999
2022,312695,31,MG,de 15 a 29 anos,1,903
2022,312825,31,MG,de 15 a 29 anos,32,1268
2022,313100,31,MG,de 15 a 29 anos,87,1572
2022,313700,31,MG,de 15 a 29 anos,37,4574
2022,314435,31,MG,de 15 a 29 anos,50,1806
2022,314460,31,MG,de 15 a 29 anos,284,6513
2022,316730,31,MG,de 15 a 29 anos,1,531
2022,310230,31,MG,de 30 a 59 anos,197,5851
2022,310445,31,MG,de 30 a 59 anos,8,1606
2022,311650,31,MG,de 30 a 59 anos,56,2887
2022,314420,31,MG,de 30 a 59 anos,14,1076
2022,315120,31,MG,de 30 a 59 anos,3099,20123
2022,316695,31,MG,de 30 a 59 anos,17,1572
2022,316760,31,MG,de 30 a 59 anos,71,6691
2022,316950,31,MG,de 30 a 59 anos,69,2192
2022,310890,31,MG,de 30 a 59 anos,504,5777
2022,311220,31,MG,de 30 a 59 anos,18,1943
2022,311930,31,MG,de 30 a 59 anos,286,11760
2022,313190,31,MG,de 30 a 59 anos,6525,18801
2022,313390,31,MG,de 30 a 59 anos,72,2136
2022,314010,31,MG,de 30 a 59 anos,27,1379
2022,314590,31,MG,de 30 a 59 anos,6549,14674
2022,315270,31,MG,de 30 a 59 anos,366,3517
2022,310380,31,MG,de 30 a 59 anos,175,1201
2022,310850,31,MG,de 30 a 59 anos,26,2051
2022,310920,31,MG,de 30 a 59 anos,117,3683
2022,311480,31,MG,de 30 a 59 anos,21,1911
2022,312800,31,MG,de 30 a 59 anos,617,11666
2022,312830,31,MG,de 30 a 59 anos,539,7413
2022,314280,31,MG,de 30 a 59 anos,407,8028
2022,315480,31,MG,de 30 a 59 anos,1087,3672
2022,317150,31,MG,de 30 a 59 anos,93,1099
2022,313290,31,MG,acima de 60 anos,13,1424
2022,313970,31,MG,acima de 60 anos,7,765
2022,314840,31,MG,acima de 60 anos,5,762
2022,315725,31,MG,acima de 60 anos,4,916
2022,316260,31,MG,acima de 60 anos,18,1148
2022,316660,31,MG,acima de 60 anos,0,108
2022,316800,31,MG,acima de 60 anos,15,3502
2022,317090,31,MG,acima de 60 anos,18,2099
2022,317103,31,MG,acima de 60 anos,4,620
2022,310000,31,MG,acima de 60 anos,7,0
2022,310470,31,MG,acima de 60 anos,25,2116
2022,310550,31,MG,acima de 60 anos,4,992
2022,310980,31,MG,acima de 60 anos,6,342
2022,311783,31,MG,acima de 60 anos,4,953
2022,313360,31,MG,acima de 60 anos,133,1163
2022,313420,31,MG,acima de 60 anos,912,14483
2022,316070,31,MG,acima de 60 anos,146,6390
2022,316105,31,MG,acima de 60 anos,5,454
2022,317000,31,MG,acima de 60 anos,3,1249
2022,310300,31,MG,acima de 60 anos,28,1108
2022,312360,31,MG,acima de 60 anos,45,3166
2022,313005,31,MG,acima de 60 anos,4,1023
2022,313440,31,MG,acima de 60 anos,143,3632
2022,313730,31,MG,acima de 60 anos,2,485
2022,316750,31,MG,acima de 60 anos,12,340
2022,310530,31,MG,Inconsistente,0,0
2022,310940,31,MG,Inconsistente,0,0
2022,311670,31,MG,Inconsistente,0,0
2022,312083,31,MG,Inconsistente,0,0
2022,312220,31,MG,Inconsistente,0,0
2022,312520,31,MG,Inconsistente,0,0
2022,312620,31,MG,Inconsistente,0,0
2022,313990,31,MG,Inconsistente,1,0
2022,315670,31,MG,Inconsistente,0,0
2022,315737,31,MG,Inconsistente,0,0
2022,316850,31,MG,Inconsistente,0,0
2022,500400,50,MS,de 0 a 14 anos,92,1465
2022,500290,50,MS,de 0 a 14 anos,83,2938
2022,500750,50,MS,de 0 a 14 anos,2,814
2022,500124,50,MS,de 0 a 14 anos,15,2341
2022,500400,50,MS,de 15 a 29 anos,195,2407
2022,500720,50,MS,de 15 a 29 anos,1107,9192
2022,500795,50,MS,de 15 a 29 anos,6,2747
2022,500410,50,MS,de 30 a 59 anos,73,3692
2022,500230,50,MS,de 30 a 59 anos,125,4568
2022,500025,50,MS,de 30 a 59 anos,24,1899
2022,500325,50,MS,acima de 60 anos,79,1890
2022,500345,50,MS,acima de 60 anos,46,1505
2022,500630,50,MS,acima de 60 anos,154,5132
2022,500797,50,MS,acima de 60 anos,10,420
2022,500568,50,MS,Inconsistente,0,0
2022,500769,50,MS,nada,188,1898
2022,500240,50,MS,de 0 a 14 anos,241,5150
2022,500325,50,MS,de 0 a 14 anos,328,3323
2022,500790,50,MS,de 15 a 29 anos,188,12234
2022,500280,50,MS,de 15 a 29 anos,5,1554
2022,500430,50,MS,acima de 60 anos,19,1468
2022,500720,50,MS,acima de 60 anos,124,2280
2022,500800,50,MS,acima de 60 anos,29,2034
2022,500310,50,MS,Inconsistente,0,0
2022,510395,51,MT,de 0 a 14 anos,2,492
2022,510790,51,MT,de 0 a 14 anos,1214,21283
2022,510792,51,MT,de 0 a 14 anos,659,12810
2022,510025,51,MT,nada,143,4074
2022,510370,51,MT,nada,6,1315
2022,510452,51,MT,nada,15,510
2022,510623,51,MT,de 0 a 14 anos,351,3616
2022,510390,51,MT,de 15 a 29 anos,9,1289
2022,510626,51,MT,de 15 a 29 anos,25,1965
2022,510775,51,MT,de 15 a 29 anos,0,981
2022,510800,51,MT,de 15 a 29 anos,103,3827
2022,510336,51,MT,de 15 a 29 anos,8,1083
2022,510719,51,MT,de 15 a 29 anos,21,527
2022,510760,51,MT,de 15 a 29 anos,6454,57309
